vendor	family	codeName	model	date	clock	maxClock	mips	threadsPerCore	cores	thermalPower	busWidth	transistors	dieSize	arch:name	arch:isa	arch:isaVersion	arch:isaExtensions	arch:fpPipestages	arch:intPipestages	arch:maxUopIssuedPerCycle	arch:ifu	arch:lsfu	arch:fpfu	arch:tfu	arch:maxInstDecoded	arch:robSize	arch:iwindow	arch:ifQueue	arch:bhtSize	arch:btbSize	arch:bpAcc	arch:archIntReg	arch:archFpReg	arch:totalArchReg	arch:fpCoproc	arch:outOfOrder	arch:memoryBw	arch:integratedMc	technology:name	technology:year	technology:technology	technology:featureSize	technology:channelLength	technology:metalLayers	technology:metal	technology:vddNom	technology:vth	cache:L1	cache:L1I	cache:L1D	cache:L2	cache:L2Cores	cache:L3	cache:L3Cores	vdd:low	vdd:high
Intel	Xeon	Bloomfield	W3520	2009-03-01	2667			2	4	130	64	731	263	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.8	1.375
Intel	Xeon	Bloomfield	W3540	2009-03-01	2933			2	4	130	64	731	263	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.8	1.375
Intel	Xeon	Bloomfield	W3550	2009-08-01	3067			2	4	130	64	731	263	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.8	1.375
Intel	Xeon	Bloomfield	W3565	2009-11-01	3200			2	4	130	64	731	263	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.8	1.375
Intel	Xeon	Bloomfield	W3570	2009-03-01	3200			2	4	130	64	731	263	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.8	1.375
Intel	Xeon	Bloomfield	W3580	2009-03-01	3333			2	4	130	64	731	263	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.8	1.375
Intel	Xeon	Gulftown	W3670		3200			2	6					Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2010	CMOS	0.032	0.018	9			0.37				1024	2				
Intel	Xeon	Gulftown	W3680	2010-03-01	3333			2	6	130	64			Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2010	CMOS	0.032	0.018	9			0.37				1024	2			0.8	1.3
Intel	Xeon	Gainestown	W5580	2009-03-01	3200			2	4	130	64	731	263	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.75	1.35
Intel	Xeon	Gainestown	W5590	2009-08-01	3330			2	4	130	64	731	263	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.75	1.35
Intel	Xeon	Kentsfield	X3210	2007-01-01	2133			1	4	105	64	582	286	Core:Conroe	x86-64		SSE3		14	6	5	2	4		5	96	32					8533				1			P1264	2005	CMOS	0.065	0.035	8							1024	2			1.1	1.372
Intel	Xeon	Kentsfield	X3220	2007-01-01	2400			1	4	105	64	582	286	Core:Conroe	x86-64		SSE3		14	6	5	2	4		5	96	32					8533				1			P1264	2005	CMOS	0.065	0.035	8							1024	2			1.1	1.372
Intel	Xeon	Kentsfield	X3230	2007-07-01	2660			1	4	95	64	582	286	Core:Conroe	x86-64		SSE3		14	6	5	2	4		5	96	32					8533				1			P1264	2005	CMOS	0.065	0.035	8							1024	2			1.1	1.372
Intel	Xeon	Yorkfield	X3320	2008-03-01	2500			1	4	95	64			Core:Yorkfield	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2			0.962	1.212
Intel	Xeon	Yorkfield	X3323		2500			1	4	80	64			Core:Yorkfield	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2				
Intel	Xeon	Yorkfield	X3330	2008-08-01	2666			1	4	95	64	456	164	Core:Yorkfield	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2			0.85	1.3625
Intel	Xeon	Yorkfield	X3350	2008-03-01	2666			1	4	95	64	820	214	Core:Yorkfield	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2			0.95	1.212
Intel	Xeon	Yorkfield	X3353		2666			1	4	80	64			Core:Yorkfield	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2				
Intel	Xeon	Yorkfield	X3360	2008-03-01	2833			1	4	95	64	820	214	Core:Yorkfield	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2			0.962	1.237
Intel	Xeon	Yorkfield	X3363		2833			1	4	80	64			Core:Yorkfield	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2				
Intel	Xeon	Yorkfield	X3370	2008-03-01	3000			1	4	95	64	820	214	Core:Yorkfield	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2			0.962	1.362
Intel	Xeon	Yorkfield	X3380	2009-02-01	3167			1	4	95	64	820	214	Core:Yorkfield	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2			0.85	1.362
Intel	Xeon	Lynnfield	X3430	2009-09-01	2400			1	4	95	64	774	296	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.7	1.4
Intel	Xeon	Lynnfield	X3440	2009-09-01	2533			2	4	95	64	774	296	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.7	1.4
Intel	Xeon	Lynnfield	X3450	2009-09-01	2667			2	4	95	64	774	296	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.7	1.4
Intel	Xeon	Lynnfield	X3460	2009-09-01	2800			2	4	95	64	774	296	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.7	1.4
Intel	Xeon	Lynnfield	X3470	2009-09-01	2933			2	4	95	64	774	296	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.7	1.4
Intel	Xeon	Lynnfield	X3480	2009-09-01	3067			2	4	95	64	774	296	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.65	1.4
Intel	Xeon	Wolfdale-DP	X5260	2007-10-01	3333			1	2	80	64	410	107	Core:Wolfdale	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2			0.85	1.35
Intel	Xeon	Wolfdale-DP	X5270	2008-09-01	3500			1	2	80	64	410	107	Core:Wolfdale	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2			0.85	1.35
Intel	Xeon	Wolfdale-DP	X5272	2007-11-01	3400			1	2	80	64	410	107	Core:Wolfdale	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2			0.85	1.35
Intel	Xeon	Clovertown	X5355	2006-11-01	2666			1	4	120	64	582	286																										P1264	2005	CMOS	0.065	0.035	8							1024	2			1	1.5
Intel	Xeon	Clovertown	X5365	2007-04-01	3000			1	4	150	64	582	286																										P1264	2005	CMOS	0.065	0.035	8							1024	2			1	1.5
Intel	Xeon	Harpertown	X5450	2007-11-01	3000			1	4	120	64	820	214	Core:Wolfdale	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2			0.85	1.35
Intel	Xeon	Harpertown	X5460	2007-11-01	3166			1	4	120	64	820	214	Core:Wolfdale	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2			0.85	1.35
Intel	Xeon	Harpertown	X5470	2008-09-01	3333			1	4	120	64	820	214	Core:Wolfdale	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2			0.85	1.35
Intel	Xeon	Harpertown	X5472	2007-11-01	3000			1	4	120	64	820	214	Core:Wolfdale	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2			0.85	1.35
Intel	Xeon	Harpertown	X5482	2007-11-01	3200			1	4	150	64	820	214	Core:Wolfdale	x86-64		SSE4.1		14	6	5	2	4		5	96	32					8533				1				2008	CMOS	0.045	0.035	9							1024	2			0.85	1.35
Intel	Xeon	Gainestown	X5550	2009-03-01	2670			2	4	95	64	731	263	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.75	1.35
Intel	Xeon	Gainestown	X5560	2009-03-01	2800			2	4	95	64	731	263	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.75	1.35
Intel	Xeon	Gainestown	X5570	2009-03-01	2933			2	4	95	64	731	263	Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2008	CMOS	0.045	0.035	9							1024	2			0.75	1.35
Intel	Xeon	Gulftown	X5650	2010-03-01	2670			2	6	95	64			Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2010	CMOS	0.032	0.018	9			0.37				1024	2			0.8	1.3
Intel	Xeon	Gulftown	X5660	2010-03-01	2800			2	6	95	64			Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2010	CMOS	0.032	0.018	9			0.37				1024	2			0.8	1.3
Intel	Xeon	Gulftown	X5667	2010-03-01	3060			2	4	95	64			Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2010	CMOS	0.032	0.018	9			0.37				1024	2			0.8	1.3
Intel	Xeon	Gulftown	X5670	2010-03-01	2930			2	6	95	64			Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2010	CMOS	0.032	0.018	9			0.37				1024	2			0.8	1.3
Intel	Xeon	Gulftown	X5677	2010-03-01	3460			2	4	130	64			Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2010	CMOS	0.032	0.018	9			0.37				1024	2			0.8	1.3
Intel	Xeon	Gulftown	X5680	2010-03-01	3330			2	6	130	64			Nehalem	x86-64		SSE4.2	16	16	5	3	2	3	5	4	128	36	18				38400				1		1		2010	CMOS	0.032	0.018	9			0.37				1024	2			0.8	1.3
MIPS	74K				1200						32		1																																						1024	2				
MIPS	R10000	T5		1996-01-01	180			1	1		64	6.8	298	R10000				7	5	5	2	1	3	6	4	32	5		512	512		32	32	64		1	3200			1995	CMOS	0.35	0.35	4		3.3					1024	2			3.3	3.3
MIPS	R10000	T5		1996-01-01	195			1	1		64	6.8	298	R10000				7	5	5	2	1	3	6	4	32	5		512	512		32	32	64		1	3200			1995	CMOS	0.35	0.35	4		3.3					1024	2			3.3	3.3
MIPS	R10000	T5		1996-01-01	196			1	1		64	6.8	298	R10000				7	5	5	2	1	3	6	4	32	5		512	512		32	32	64		1	3200			1995	CMOS	0.35	0.35	4		3.3					1024	2			3.3	3.3
MIPS	R10000	T5		1996-01-01	200			1	1		64	6.8	298	R10000				7	5	5	2	1	3	6	4	32	5		512	512		32	32	64		1	3200			1995	CMOS	0.35	0.35	4		3.3					1024	2			3.3	3.3
MIPS	R10000	T5		1996-01-01	250			1	1		64	6.8	298	R10000				7	5	5	2	1	3	6	4	32	5		512	512		32	32	64		1	3200			1995	CMOS	0.35	0.35	4		3.3					1024	2			3.3	3.3
MIPS	R2000			1986-01-01	16			1	1	3	32	0.11	80	R2000					5	1	1	1	0	2	1							32		32						1986	CMOS	2	2	2		5					1024	2			5	5
MIPS	R3000			1988-06-01	40			1	1	4	32	0.12	56	R3000					5	1	1	1	0	2	1							32		32						1988	CMOS	1.2	1.2	2		5					1024	2			5	5
MIPS	R4000			1992-06-01	100			1	1	15	64	1.1	213	R4000					8	1	1	1	3	5	1		4					32	32	64						1991	CMOS	0.8	0.8	2		5					1024	2			5	5
MIPS	R4400		R4400MC	1994-05-01	200			1	1		64	2.3	134																											1994	CMOS	0.3	0.3								1024	2			3.3	3.3
MIPS	R4400		R4400MC	1995-07-01	240			1	1		64	2.3	108																											1995	CMOS	0.35	0.35	4		3.3					1024	2			3.3	3.3
MIPS	R4400		R4400MC	1995-07-01	250			1	1		64	2.3	108																											1995	CMOS	0.35	0.35	4		3.3					1024	2			3.3	3.3
MIPS	R4400		R4400SC	1992-11-01	100			1	1	15	64	2.3	186																											1992	CMOS	0.6	0.6	2		3.3					1024	2			3.3	3.3
MIPS	R4400		R4400SC	1992-11-01	150			1	1	15	64	2.3	186																											1992	CMOS	0.6	0.6	2		3.3					1024	2			3.3	3.3
MIPS	R4400		R4400SC	1992-11-01	175			1	1	15	64	2.3	186																											1992	CMOS	0.6	0.6	2		3.3					1024	2			3.3	3.3
MIPS	R4400		R4400SC	1992-11-01	200			1	1	15	64	2.3	186																											1992	CMOS	0.6	0.6	2		3.3					1024	2			3.3	3.3
MIPS	R4600	Orion	R4600PC	1993-08-01	100			1	1					R4600					5	1	1	1	1	3	1							32	32	64						1993	CMOS	0.65	0.65			5					1024	2			5	5
MIPS	R4600	Orion	R4600PC	1994-03-01	133			1	1					R4600					5	1	1	1	1	3	1							32	32	64						1993	CMOS	0.65	0.65			5					1024	2			5	5
MIPS	R4600	Orion	R4600PC	1994-06-01	150			1	1	3	64	1.9	77	R4600					5	1	1	1	1	3	1							32	32	64						1993	CMOS	0.65	0.65			5					1024	2			5	5
MIPS	R4600	Orion	R4600SC	1994-03-01	133			1	1					R4600					5	1	1	1	1	3	1							32	32	64						1993	CMOS	0.65	0.65			5					1024	2			5	5
MIPS	R5000			1996-01-01	150			1	1		64	3.6	84	R5000					5	2	1	1	1	3	2		2					32	32	64						1996	CMOS	0.35	0.35	3		3.3					1024	2			3.3	3.3
MIPS	R5000			1996-01-01	180			1	1		64	3.6	84	R5000					5	2	1	1	1	3	2		2					32	32	64						1996	CMOS	0.35	0.35	3		3.3					1024	2			3.3	3.3
MIPS	R5000			1996-01-01	200			1	1		64	3.6	84	R5000					5	2	1	1	1	3	2		2					32	32	64						1996	CMOS	0.35	0.35	3		3.3					1024	2			3.3	3.3
MIPS	R5000			1996-01-01	250			1	1		64	3.6	84	R5000					5	2	1	1	1	3	2		2					32	32	64						1996	CMOS	0.35	0.35	3		3.3					1024	2			3.3	3.3
MIPS	R8000		R8000	1994-06-07	75			1	1	13	64	2.6	300	R8000					5	4	4	2		6	4				1024			32	32	64					VHMOSIII	1994	CMOS	0.7	0.7	3		3.3					1024	2			3.3	3.3
MIPS	R8000		R8010	1994-06-07	75			1	1	13	64	2.6	300	R8000					5	4	4	2		6	4				1024			32	32	64					VHMOSIII	1994	CMOS	0.7	0.7	3		3.3					1024	2			3.3	3.3
Motorola	6800				1			1	1		8	0.0068	16																																						1024	2			5	5
Motorola	68000			1979-09-01	14			1	1		16	0.068	44	68000																										1979	NMOS	3.5	3.5			5					1024	2			5	5
Motorola	68010			1983-06-01	14			1	1	1.5	16	0.068	44	68010																										1979	NMOS	3.5	3.5			5					1024	2			5	5
Motorola	68020			1984-04-01	25			1	1	0.72	32	0.19	85	68020																										1984	NMOS	2.25	2.25			5					1024	2			5	5
Motorola	68030			1987-06-01	50			1	1		32	0.27	102	68030																										1987	CMOS	1.3	1.3	2		5					1024	2			5	5
Motorola	68040			1991-01-01	33			1	1	6	32	1.2	164	68040				6	6	1	1	1	1	2	1															1991	CMOS	0.8	0.8	3		5					1024	2			5	5
Motorola	68060			1994-04-01	66			1	1		32	2.4	198	68060				9	9	2	2	2	1	3	2				256											1994	CMOS	0.6	0.6			3.3					1024	2			3.3	3.3
Motorola	PowerPC	Max	7400	1999-08-01	500			1	1	6	32	10.5	83																										HiPerMOS5	1999	CMOS	0.22									1024	2			1.8	1.8
Motorola	PowerPC	Apollo 6	7450	2001-07-01	733			1	1	23	32	33	106																										HiPerMOS6	2000	CMOS	0.18									1024	2			1.8	1.8
NexGen	Nx586			1994-03-01	93			1	1	9	32	3.5	165																										CMOS-5X	1994	CMOS	0.5	0.45	4							1024	2			4	4
Ross	hyperSPARC	Colorado 2		1994-06-01	100			1	1		32	1.5	327																											1994	CMOS	0.5	0.5	3		3.3					1024	2			3.3	3.3
Ross	hyperSPARC	Colorado 2		1994-06-01	125			1	1		32	1.5	327																											1994	CMOS	0.5	0.5	3		3.3					1024	2			3.3	3.3
Ross	hyperSPARC	Colorado 3		1995-08-01	150			1	1		32	1.5																											CS-55	1995	CMOS	0.4	0.4	4		3.3					1024	2			3.3	3.3
Ross	hyperSPARC	Colorado 1		1993-06-01	72			1	1		32	1.5	135																											1992	CMOS	0.65	0.65	2		5					1024	2			5	5
SGI	R12000			1998-11-01	270			1	1		64	7.15	229	R12000				8	6	5	2	1	3	6	4	48	5		2048	2048		32	32	64		1				1998	CMOS	0.25	0.25	4		2.5					1024	2			2.5	2.5
SGI	R12000			1998-11-01	300			1	1	30	64	7.15	229	R12000				8	6	5	2	1	3	6	4	48	5		2048	2048		32	32	64		1				1998	CMOS	0.25	0.25	4		2.5					1024	2			2.5	2.5
SGI	R12000			1998-11-01	350			1	1		64	7.15	229	R12000				8	6	5	2	1	3	6	4	48	5		2048	2048		32	32	64		1				1998	CMOS	0.25	0.25	4		2.5					1024	2			2.5	2.5
SGI	R12000			1998-11-01	360			1	1		64	7.15	229	R12000				8	6	5	2	1	3	6	4	48	5		2048	2048		32	32	64		1				1998	CMOS	0.25	0.25	4		2.5					1024	2			2.5	2.5
SGI	R12000A			2000-07-01	400			1	1		64		106																											2000	CMOS	0.18				1.8					1024	2			1.8	1.8
SGI	R14000				500			1	1		64																													2001	CMOS	0.13		5							1024	2				
SGI	R14000A				600			1	1	17	64																													2001	CMOS	0.13		7							1024	2				
Sun	microSPARC I	Tsunami		1991-06-01	50			1	1	4	32	0.8	225																											1991	CMOS	0.8	0.8	2							1024	2			5	5
Sun	SuperSPARC I	Viking		1992-06-01	40			1	1		32	3.1	256	SuperSPARC I				4	4	3	3	1	1	5	3		3	12		12		32	32							1991	BICMOS	0.8	0.8	2		5					1024	2			5	5
Sun	SuperSPARC I	Viking		1992-06-01	50			1	1		32	3.1	256	SuperSPARC I				4	4	3	3	1	1	5	3		3	12		12		32	32							1991	BICMOS	0.8	0.8	2		5					1024	2			5	5
Sun	SuperSPARC I	Viking		1992-06-01	60			1	1	14.2	32	3.1	256	SuperSPARC I				4	4	3	3	1	1	5	3		3	12		12		32	32							1991	BICMOS	0.8	0.8	2		5					1024	2			5	5
Sun	SuperSPARC II	Voyager		1995-06-01	75			1	1		32	3.1	299	SuperSPARC II				5	4	3	3	1	1	5	3		3	12		12		32	32							1991	BICMOS	0.8	0.8	2		5					1024	2			3.3	3.3
Sun	SuperSPARC II	Voyager		1995-06-01	90			1	1	16	32	3.1	299	SuperSPARC II				5	4	3	3	1	1	5	3		3	12		12		32	32							1991	BICMOS	0.8	0.8	2		5					1024	2			3.3	3.3
Sun	UltraSPARC	Spitfire		1995-11-01	143			1	1		64	5.2	315	UltraSPARC				9	9	4	2	1	5	9	4		4	12	2048	1024		32	32						EPIC-3	1995	CMOS	0.5	0.5	4							1024	2			3.3	3.3
Sun	UltraSPARC	Spitfire		1995-11-01	167			1	1		64	5.2	315	UltraSPARC				9	9	4	2	1	5	9	4		4	12	2048	1024		32	32						EPIC-3	1995	CMOS	0.5	0.5	4							1024	2			3.3	3.3
Sun	UltraSPARC	Spitfire		1995-11-01	200			1	1		64	5.2	315	UltraSPARC				9	9	4	2	1	5	9	4		4	12	2048	1024		32	32						EPIC-3	1995	CMOS	0.5	0.5	4							1024	2			3.3	3.3
Sun	UltraSPARC	Spitfire		1995-11-01	248			1	1		64	5.2	315	UltraSPARC				9	9	4	2	1	5	9	4		4	12	2048	1024		32	32						EPIC-3	1995	CMOS	0.5	0.5	4							1024	2			3.3	3.3
Sun	UltraSPARC	Spitfire		1995-11-01	296			1	1		64	5.2	315	UltraSPARC				9	9	4	2	1	5	9	4		4	12	2048	1024		32	32						EPIC-3	1995	CMOS	0.5	0.5	4							1024	2			3.3	3.3
Sun	UltraSPARC II	Blackbird			250			1	1	25	64	5.4	149	UltraSPARC II				9	9	4	2	1	5	9	4		4	12	2048	1024		32	32							1997	CMOS	0.35	0.35	5		2.5					1024	2			2.5	2.6
Sun	UltraSPARC II	Blackbird			296			1	1	25	64	5.4	149	UltraSPARC II				9	9	4	2	1	5	9	4		4	12	2048	1024		32	32							1997	CMOS	0.35	0.35	5		2.5					1024	2			2.5	2.6
Sun	UltraSPARC II	Blackbird			300			1	1	25	64	5.4	149	UltraSPARC II				9	9	4	2	1	5	9	4		4	12	2048	1024		32	32							1997	CMOS	0.35	0.35	5		2.5					1024	2			2.5	2.6
Sun	UltraSPARC II	Blackbird			336			1	1	25	64	5.4	149	UltraSPARC II				9	9	4	2	1	5	9	4		4	12	2048	1024		32	32							1997	CMOS	0.35	0.35	5		2.5					1024	2			2.5	2.6
Sun	UltraSPARC II	Sapphire-Black			360			1	1	21	64	5.4	126	UltraSPARC II				9	9	4	2	1	5	9	4		4	12	2048	1024		32	32							1999	CMOS	0.25	0.25								1024	2			1.9	1.9
Sun	UltraSPARC II	Sapphire-Black			400			1	1	21	64	5.4	126	UltraSPARC II				9	9	4	2	1	5	9	4		4	12	2048	1024		32	32							1999	CMOS	0.25	0.25								1024	2			1.9	1.9
Sun	UltraSPARC II	Sapphire-Black			450			1	1	21	64	5.4	126	UltraSPARC II				9	9	4	2	1	5	9	4		4	12	2048	1024		32	32							1999	CMOS	0.25	0.25								1024	2			1.9	1.9
Sun	UltraSPARC II	Sapphire-Black			480			1	1	21	64	5.4	126	UltraSPARC II				9	9	4	2	1	5	9	4		4	12	2048	1024		32	32							1999	CMOS	0.25	0.25								1024	2			1.9	1.9
Sun	UltraSPARC IIe	Hummingbird			500			1	1	13	64																												GS30	2000	CMOS	0.18	0.15	5							1024	2			1.5	1.7
Sun	UltraSPARC IIi	Sabre			270			1	1	21	64	5.4	156																											1997	CMOS	0.35	0.35	5		2.5					1024	2			1.9	1.9
Sun	UltraSPARC IIi	Sabre			300			1	1	21	64	5.4	156																											1997	CMOS	0.35	0.35	5		2.5					1024	2			1.9	1.9
Sun	UltraSPARC IIi	Sabre			333			1	1	21	64	5.4	156																											1997	CMOS	0.35	0.35	5		2.5					1024	2			1.9	1.9
Sun	UltraSPARC IIi	Sapphire-Red			360			1	1	21	64	5.4																												1999	CMOS	0.25	0.25								1024	2			1.9	1.9
Sun	UltraSPARC IIi	Sapphire-Red			400			1	1	21	64	5.4																												1999	CMOS	0.25	0.25								1024	2			1.9	1.9
Sun	UltraSPARC IIi	Sapphire-Red			440			1	1	21	64	5.4																												1999	CMOS	0.25	0.25								1024	2			1.9	1.9
Sun	UltraSPARC IIi	Phantom			550			1	1	17.6	64																												C07a		CMOS	0.18		6							1024	2			1.7	1.7
Sun	UltraSPARC IIi	Cheetah		2000-09-01	600			1	1	53	64	29	330																										C07a		CMOS	0.18		6							1024	2			1.6	1.6
Sun	UltraSPARC IIi	Phantom			650			1	1	17.6	64																												C07a		CMOS	0.18		6							1024	2			1.7	1.7
Sun	UltraSPARC IIi	Cheetah		2000-09-01	750			1	1		64	29	210	UltraSPARC III				7	14	4	2	1	4	8	4		6	20	16384	4		32	32	0			2400			2001	CMOS	0.13		6							1024	2			1.6	1.6
Sun	UltraSPARC IIi	Cheetah		2000-09-01	900			1	1		64	29	210	UltraSPARC III				7	14	4	2	1	4	8	4		6	20	16384	4		32	32	0			2400			2001	CMOS	0.13		6							1024	2			1.7	1.7
Sun	UltraSPARC III Cu	Cheetah+			1015			1	1	80	64	29	232																												CMOS	0.13		7							1024	2			1.6	1.6
Sun	UltraSPARC III Cu	Cheetah+			1050			1	1	80	64	29	232																												CMOS	0.13		7							1024	2			1.6	1.6
Sun	UltraSPARC III Cu	Cheetah+			1056			1	1	80	64	29	232																												CMOS	0.13		7							1024	2			1.6	1.6
Sun	UltraSPARC III Cu	Cheetah+			1200			1	1	80	64	29	232																												CMOS	0.13		7							1024	2			1.6	1.6
Sun	UltraSPARC IIIi	Jalepeno			1002			1	1	52	64	87.5	206																												CMOS	0.13		7							1024	2			1.3	1.3
Sun	UltraSPARC IIIi	Jalepeno			1062			1	1	52	64	87.5	206																												CMOS	0.13		7							1024	2			1.3	1.3
Sun	UltraSPARC IIIi	Jalepeno			1280			1	1	52	64	87.5	206																												CMOS	0.13		7							1024	2			1.3	1.3
Sun	UltraSPARC IIIi	Jalepeno			1336			1	1	52	64	87.5	206																												CMOS	0.13		7							1024	2			1.3	1.3
Sun	UltraSPARC IIIi	Jalepeno			1503			1	1	52	64	87.5	206																												CMOS	0.13		7							1024	2			1.3	1.3
Sun	UltraSPARC IIIi	Jalepeno			1600			1	1	52	64	87.5	206																												CMOS	0.13		7							1024	2			1.3	1.3
Sun	UltraSPARC T1	Niagara		2005-07-01	1400			4	8	72	64	279	378	UltraSPARC T1				7	6	1					1		8													2005	CMOS	0.09	0.053	9		1.1					1024	2			1.1	1.1
Sun	UltraSPARC T2	Niagara 2		2007-07-01	1400			8	8	84	64	503	342																											1993	CMOS	0.65	0.65	3							1024	2			1.1	1.1
Zilog	Z80			1976-07-01	2.5			1	1	0.8	8	0.0085	18																																						1024	2			5	5
